structure_group_id_v1,structure_group_size,target,target_role,non_null_count,meaningful_tolerance,min,max,range,mean,std_population,maximum_absolute_deviation,exact_consistency,allclose_consistency,meaningful_disagreement
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_t_index_angstrom,secondary,2,0.001,1.274,1.287,0.0129999999999999,1.2805,0.00649999999999995,0.00649999999999995,False,False,True
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_HDI,secondary,2,0.001,4.54,4.6,0.05999999999999961,4.57,0.029999999999999805,0.03000000000000025,False,False,True
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_EDI,secondary,2,0.001,6.15,6.18,0.02999999999999936,6.165,0.01499999999999968,0.01499999999999968,False,False,True
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.004486,-0.004484,2.0000000000002655e-06,-0.004485,1.0000000000001327e-06,1.0000000000001327e-06,False,False,False
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_dipole_change_norm_au,secondary,2,0.001,7.974672,8.026802,0.05213000000000001,8.000737,0.026065000000000005,0.026065000000000893,False,False,True
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_hole_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_electron_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.49091371428571423,0.49101171428571433,9.800000000009801e-05,0.49096271428571425,4.9000000000049004e-05,4.900000000007676e-05,False,False,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_excitation_energy_ev,secondary,2,0.001,1.9991,1.9996,0.0004999999999999449,1.9993500000000002,0.00024999999999997247,0.0002500000000000835,False,False,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_wavelength_nm,secondary,2,0.1,620.05,620.19,0.14000000000010004,620.12,0.07000000000005002,0.07000000000005002,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_oscillator_strength,secondary,2,0.0001,0.0215,0.0216,0.00010000000000000286,0.02155,5.000000000000143e-05,5.000000000000143e-05,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_transition_dipole_au,secondary,2,0.0001,0.549500129612578,0.5504314786896639,0.000931349077085919,0.549965804151121,0.0004656745385429595,0.0004656745385429595,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.063143,0.063155,1.1999999999998123e-05,0.06314900000000001,5.999999999999062e-06,6.0000000000060005e-06,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_coulomb_attraction_eV,secondary,2,0.001,1.718198,1.718541,0.00034300000000020425,1.7183695,0.00017150000000010213,0.00017150000000021315,False,False,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_Sm,secondary,2,1e-05,0.02953,0.02955,1.9999999999999185e-05,0.02954,9.999999999999593e-06,9.999999999999593e-06,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_Sr,secondary,2,1e-05,0.13279,0.13286,7.00000000000145e-05,0.132825,3.500000000000725e-05,3.500000000000725e-05,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_D_index_angstrom,secondary,2,0.001,6.616,6.617,0.001000000000000334,6.6165,0.000500000000000167,0.0005000000000006111,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_H_CT_angstrom,secondary,2,0.001,1.885,1.885,0.0,1.885,0.0,0.0,True,True,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_t_index_angstrom,secondary,2,0.001,4.731,4.732,0.001000000000000334,4.7315000000000005,0.000500000000000167,0.0005000000000006111,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_HDI,secondary,2,0.001,5.71,5.71,0.0,5.71,0.0,0.0,True,True,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_EDI,secondary,2,0.001,4.76,4.76,0.0,4.76,0.0,0.0,True,True,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.000132,-0.000132,0.0,-0.000132,0.0,0.0,True,True,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_dipole_change_norm_au,secondary,2,0.001,12.44168,12.44379,0.0021100000000000563,12.442734999999999,0.0010550000000000281,0.0010550000000009163,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_hole_on_donor_fraction,masked_auxiliary,2,1e-05,0.694813150908719,0.6948754593711713,6.23084624523651e-05,0.6948443051399451,3.115423122618255e-05,3.115423122623806e-05,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.30512454062882804,0.3051868490912803,6.230846245225408e-05,0.30515569486005417,3.115423122612704e-05,3.115423122612704e-05,False,False,True
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_electron_on_donor_fraction,masked_auxiliary,2,1e-05,0.000406669377795852,0.00040679345062544496,1.240728295929432e-07,0.0004067314142106485,6.20364147964716e-08,6.20364147964716e-08,False,False,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.9995932065493747,0.9995933306222042,1.2407282956594656e-07,0.9995932685857895,6.203641478297328e-08,6.203641478297328e-08,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.43062428571428574,0.4308642857142857,0.00023999999999996247,0.4307442857142857,0.00011999999999998123,0.00012000000000000899,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_excitation_energy_ev,secondary,2,0.001,2.7806,2.7807,9.999999999976694e-05,2.78065,4.999999999988347e-05,4.999999999988347e-05,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_wavelength_nm,secondary,2,0.1,445.88,445.9,0.01999999999998181,445.89,0.009999999999990905,0.009999999999990905,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_oscillator_strength,secondary,2,0.0001,1.8846,1.8846,0.0,1.8846,0.0,0.0,True,True,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_transition_dipole_au,secondary,2,0.0001,4.379800360990255,4.382098671530975,0.002298310540719939,4.380949516260615,0.0011491552703599694,0.0011491552703599694,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.055388,0.055419,3.100000000000325e-05,0.0554035,1.5500000000001624e-05,1.5500000000001624e-05,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_coulomb_attraction_eV,secondary,2,0.001,1.507185,1.508025,0.0008399999999999519,1.5076049999999999,0.00041999999999997595,0.00042000000000008697,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_Sm,secondary,2,1e-05,0.36337,0.36352,0.00014999999999998348,0.363445,7.499999999999174e-05,7.499999999999174e-05,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_Sr,secondary,2,1e-05,0.66322,0.6634,0.00017999999999995797,0.6633100000000001,8.999999999997899e-05,9.00000000000345e-05,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_D_index_angstrom,secondary,2,0.001,3.968,3.985,0.016999999999999904,3.9764999999999997,0.008499999999999952,0.008500000000000174,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_H_CT_angstrom,secondary,2,0.001,7.933,7.936,0.0030000000000001137,7.9345,0.0015000000000000568,0.0015000000000000568,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_t_index_angstrom,secondary,2,0.001,-3.965,-3.952,0.0129999999999999,-3.9585,0.00649999999999995,0.00649999999999995,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_HDI,secondary,2,0.001,5.07,5.07,0.0,5.07,0.0,0.0,True,True,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_EDI,secondary,2,0.001,3.73,3.74,0.010000000000000231,3.7350000000000003,0.0050000000000001155,0.0050000000000003375,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.002914,-0.002914,0.0,-0.002914,0.0,0.0,True,True,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_dipole_change_norm_au,secondary,2,0.001,7.428409,7.459833,0.03142399999999945,7.444121,0.015711999999999726,0.015711999999999726,False,False,True
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_hole_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_electron_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d49702b37716093773512fe0604c1651493a4cf7af1d833ec244a46d57e36288,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.8314294285714287,0.8319368571428571,0.0005074285714284921,0.831683142857143,0.00025371428571424604,0.00025371428571430155,False,False,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_excitation_energy_ev,secondary,2,0.001,2.7356,2.7356,0.0,2.7356,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_wavelength_nm,secondary,2,0.1,453.22,453.23,0.009999999999990905,453.225,0.0049999999999954525,0.0049999999999954525,False,False,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_oscillator_strength,secondary,2,0.0001,0.374,0.374,0.0,0.374,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_transition_dipole_au,secondary,2,0.0001,2.099682726084046,2.099886103832196,0.0002033777481500465,2.099784414958121,0.00010168887407502325,0.00010168887407502325,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.106941,0.107006,6.50000000000095e-05,0.1069735,3.250000000000475e-05,3.250000000000475e-05,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_coulomb_attraction_eV,secondary,2,0.001,2.910003,2.911779,0.0017759999999999998,2.9108910000000003,0.0008879999999999999,0.0008880000000002219,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_Sm,secondary,2,1e-05,0.23045,0.23047,2.0000000000020002e-05,0.23046,1.0000000000010001e-05,1.0000000000010001e-05,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_Sr,secondary,2,1e-05,0.5269,0.52701,0.00010999999999994348,0.5269550000000001,5.499999999997174e-05,5.500000000002725e-05,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_D_index_angstrom,secondary,2,0.001,3.2,3.201,0.0009999999999998899,3.2005,0.0004999999999999449,0.000500000000000167,False,False,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_H_CT_angstrom,secondary,2,0.001,2.898,2.899,0.0009999999999998899,2.8985000000000003,0.0004999999999999449,0.000500000000000167,False,False,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_t_index_angstrom,secondary,2,0.001,0.302,0.303,0.0010000000000000009,0.3025,0.0005000000000000004,0.0005000000000000004,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_HDI,secondary,2,0.001,5.96,5.96,0.0,5.96,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_EDI,secondary,2,0.001,6.86,6.87,0.009999999999999787,6.865,0.004999999999999893,0.004999999999999893,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.002428,-0.002428,0.0,-0.002428,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_dipole_change_norm_au,secondary,2,0.001,6.073712,6.076796,0.0030839999999994205,6.075254,0.0015419999999997103,0.0015419999999997103,False,False,True
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_hole_on_donor_fraction,masked_auxiliary,1,1e-05,0.8763917525773195,0.8763917525773195,0.0,0.8763917525773195,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,1,1e-05,0.12360824742268035,0.12360824742268035,0.0,0.12360824742268035,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_electron_on_donor_fraction,masked_auxiliary,1,1e-05,0.9423494162620109,0.9423494162620109,0.0,0.9423494162620109,0.0,0.0,True,True,False
d4fd0e81a0b43d496ff2e8a97787ac179407ef33174c446f93ddd5974365d8dd,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,1,1e-05,0.05765058373798947,0.05765058373798947,0.0,0.05765058373798947,0.0,0.0,True,True,False
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.7430491428571429,0.7603448571428572,0.017295714285714303,0.7516970000000001,0.008647857142857152,0.008647857142857207,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_excitation_energy_ev,secondary,2,0.001,2.5774,2.5774,0.0,2.5774,0.0,0.0,True,True,False
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_wavelength_nm,secondary,2,0.1,481.05,481.05,0.0,481.05,0.0,0.0,True,True,False
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_oscillator_strength,secondary,2,0.0001,1.6492,1.6495,0.00029999999999996696,1.64935,0.00014999999999998348,0.0001500000000000945,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_transition_dipole_au,secondary,2,0.0001,5.804835308407454,5.841333480812116,0.03649817240466202,5.8230843946097846,0.01824908620233101,0.018249086202331455,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.095573,0.097798,0.002224999999999991,0.09668550000000001,0.0011124999999999954,0.0011125000000000024,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_coulomb_attraction_eV,secondary,2,0.001,2.600672,2.661207,0.06053500000000023,2.6309395,0.030267500000000114,0.030267500000000336,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_Sm,secondary,2,1e-05,0.481,0.48667,0.005670000000000008,0.483835,0.002835000000000004,0.002835000000000032,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_Sr,secondary,2,1e-05,0.76882,0.77399,0.005170000000000008,0.7714049999999999,0.002585000000000004,0.0025850000000000595,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_D_index_angstrom,secondary,2,0.001,1.978,2.047,0.06900000000000017,2.0125,0.034500000000000086,0.0345000000000002,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_H_CT_angstrom,secondary,2,0.001,5.202,5.476,0.274,5.339,0.137,0.13700000000000045,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_t_index_angstrom,secondary,2,0.001,-3.429,-3.224,0.20499999999999963,-3.3265000000000002,0.10249999999999981,0.10250000000000004,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_HDI,secondary,2,0.001,4.54,4.56,0.019999999999999574,4.55,0.009999999999999787,0.009999999999999787,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_EDI,secondary,2,0.001,4.77,5.1,0.33000000000000007,4.935,0.16500000000000004,0.16500000000000004,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.002811,-0.00281,1.0000000000001327e-06,-0.0028105,5.000000000000664e-07,5.000000000000664e-07,False,False,False
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_dipole_change_norm_au,secondary,2,0.001,3.745978,3.879385,0.13340700000000005,3.8126815,0.06670350000000003,0.06670350000000003,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_hole_on_donor_fraction,masked_auxiliary,2,1e-05,0.9900420901344833,0.9900431122972697,1.0221627864126503e-06,0.9900426012158765,5.110813932063252e-07,5.110813932063252e-07,False,False,False
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.009956887702730441,0.009957909865516885,1.0221627864438754e-06,0.009957398784123663,5.110813932219377e-07,5.110813932219377e-07,False,False,False
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_electron_on_donor_fraction,masked_auxiliary,2,1e-05,0.9953727506426734,0.9955784061696658,0.00020565552699236544,0.9954755784061695,0.00010282776349618272,0.00010282776349623823,False,False,True
d4fd5c12ca62ede37606f418d605c73a906127dc02a733ee8279ca64c23d1c56,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,2,1e-05,0.004421593830334187,0.004627249357326474,0.00020565552699228652,0.004524421593830331,0.00010282776349614326,0.00010282776349614369,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.4177868571428571,0.809152,0.39136514285714286,0.6134694285714286,0.19568257142857143,0.19568257142857148,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_excitation_energy_ev,secondary,2,0.001,2.4929,2.4931,0.00019999999999997797,2.4930000000000003,9.999999999998899e-05,0.00010000000000021103,False,False,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_wavelength_nm,secondary,2,0.1,497.3,497.34,0.03999999999996362,497.32,0.01999999999998181,0.01999999999998181,False,False,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_oscillator_strength,secondary,2,0.0001,1.107,1.1071,9.999999999998899e-05,1.10705,4.999999999999449e-05,5.0000000000105516e-05,False,False,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_transition_dipole_au,secondary,2,0.0001,0.4688919096998049,5.140226463361853,4.6713345536620485,2.804559186530829,2.335667276831024,2.3356672768310243,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.053737,0.104075,0.050338,0.078906,0.025169,0.025169000000000004,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_coulomb_attraction_eV,secondary,2,0.001,1.462254,2.832032,1.369778,2.147143,0.684889,0.6848890000000001,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_Sm,secondary,2,1e-05,0.20687,0.42295,0.21608,0.31491,0.10804,0.10804000000000002,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_Sr,secondary,2,1e-05,0.4851,0.72743,0.24233000000000005,0.606265,0.12116500000000002,0.12116500000000008,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_D_index_angstrom,secondary,2,0.001,3.64,12.04,8.399999999999999,7.84,4.199999999999999,4.199999999999999,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_H_CT_angstrom,secondary,2,0.001,4.375,4.702,0.32699999999999996,4.5385,0.16349999999999998,0.16349999999999998,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_t_index_angstrom,secondary,2,0.001,-0.735,7.338,8.073,3.3015,4.0365,4.0365,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_HDI,secondary,2,0.001,4.26,4.94,0.6800000000000006,4.6,0.3400000000000003,0.34000000000000075,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_EDI,secondary,2,0.001,5.49,5.5,0.009999999999999787,5.495,0.004999999999999893,0.004999999999999893,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_Q_D_to_A_au,secondary,2,1e-05,-0.003279,-0.003279,0.0,-0.003279,0.0,0.0,True,True,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_dipole_change_norm_au,secondary,2,0.001,6.939511,22.898583,15.959071999999999,14.919046999999999,7.979535999999999,7.9795359999999995,False,False,True
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_hole_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_hole_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_electron_on_donor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d53d850aaa182c0a7702db8214c1a3f3bb97203f721d89b74323cc5607e51b40,2,tddft_electron_on_acceptor_fraction,masked_auxiliary,0,1e-05,,,,,,,False,False,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_coulomb_attraction_eV_eps3p5_proxy,primary,2,0.001,0.47588542857142857,0.47589257142857144,7.1428571428722165e-06,0.475889,3.5714285714361083e-06,3.5714285714361083e-06,False,False,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_excitation_energy_ev,secondary,2,0.001,2.7677,2.7677,0.0,2.7677,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_wavelength_nm,secondary,2,0.1,447.97,447.97,0.0,447.97,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_oscillator_strength,secondary,2,0.0001,2.2511,2.2511,0.0,2.2511,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_transition_dipole_au,secondary,2,0.0001,4.289139395847098,4.28935326150235,0.00021386565525194356,4.289246328674723,0.00010693282762597178,0.00010693282762641587,False,False,True
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_coulomb_attraction_au,secondary,2,1e-05,0.06121,0.061211,1.000000000001e-06,0.0612105,5.000000000005e-07,5.000000000005e-07,False,False,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_coulomb_attraction_eV,secondary,2,0.001,1.665599,1.665624,2.4999999999941735e-05,1.6656115,1.2499999999970868e-05,1.2499999999970868e-05,False,False,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_Sm,secondary,2,1e-05,0.43032,0.43033,1.0000000000010001e-05,0.43032499999999996,5.0000000000050004e-06,5.000000000032756e-06,False,False,True
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_Sr,secondary,2,1e-05,0.72539,0.7254,1.0000000000065512e-05,0.725395,5.000000000032756e-06,5.000000000032756e-06,False,False,True
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_D_index_angstrom,secondary,2,0.001,3.207,3.207,0.0,3.207,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_H_CT_angstrom,secondary,2,0.001,6.913,6.913,0.0,6.913,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_t_index_angstrom,secondary,2,0.001,-3.706,-3.706,0.0,-3.706,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_HDI,secondary,2,0.001,2.82,2.82,0.0,2.82,0.0,0.0,True,True,False
d54294ae0b4723b9d1d17c2931cb90b83998b8353b8fc98ed7b375baef8667c3,2,tddft_EDI,secondary,2,0.001,3.66,3.66,0.0,3.66,0.0,0.0,True,True,False
