sid,true_eb_eV,pred_eb_eV,target_seed42,b21_seed42_pred_eV,target_seed123,b21_seed123_pred_eV,target_seed456,b21_seed456_pred_eV,b21_three_seed_ensemble_pred_eV,cheap_abs_error_eV,b21_ensemble_abs_error_eV,abs_error_delta_cheap_minus_b21_ensemble_eV
D-165_A-196,0.5203283531139979,0.64600253,0.52032834,0.54271317,0.52032834,0.5667373,0.52032834,0.5812105,0.5635536566666667,0.12567417688600202,0.04322530355266874,0.08244887333333328
D-30_A-108,0.7284410351233142,0.72228634,0.72844106,0.71535146,0.72844106,0.7086811,0.72844106,0.6670722,0.6970349200000001,0.0061546951233141245,0.03140611512331404,-0.025251419999999913
D-166_A-83,0.7830426252963353,0.71168303,0.7830426,0.7631111,0.7830426,0.72449774,0.7830426,0.7317594,0.7397894133333334,0.07135959529633529,0.043253211963001914,0.028106383333333373
D-127_A-140,0.7553025606889966,0.8453978,0.75530255,0.86991405,0.75530255,0.87063885,0.75530255,0.9237714,0.8881081000000001,0.09009523931100338,0.13280553931100347,-0.04271030000000009
D-87_A-141,0.6310942444987383,0.7031549,0.6310942,0.7061087,0.6310942,0.6792706,0.6310942,0.6858398,0.6904063666666667,0.07206065550126173,0.05931212216792836,0.012748533333333367
D-132_A-192,0.6436736796261693,0.799462,0.64367366,0.70502794,0.64367366,0.69406307,0.64367366,0.8227477,0.7406129033333334,0.15578832037383072,0.09693922370716412,0.0588490966666666
D-140_A-318,0.6055544148364324,0.6824039,0.6055544,0.59038734,0.6055544,0.60341036,0.6055544,0.68789077,0.6272294900000001,0.0768494851635676,0.021675075163567703,0.055174409999999896
D-7_A-219,0.8960864984439539,0.899209,0.8960865,0.9585612,0.8960865,0.9624593,0.8960865,1.0294745,0.9834983333333334,0.003122501556046098,0.08741183488937943,-0.08428933333333333
D-101_A-186,0.6752466623532999,0.7492946,0.67524666,0.7211168,0.67524666,0.702357,0.67524666,0.719152,0.7142086000000001,0.07404793764670015,0.038961937646700195,0.03508599999999995
D-153_A-112,0.6906249829231754,0.6629766,0.690625,0.68024135,0.690625,0.71964943,0.690625,0.7278006,0.70923046,0.027648382923175396,0.018605477076824584,0.009042905846350813
D-136_A-236,0.7032199674141756,0.7750145,0.70321995,0.66640615,0.70321995,0.77610683,0.70321995,0.68166924,0.70806074,0.07179453258582447,0.004840772585824382,0.06695376000000008
D-117_A-109,0.6497223820545631,0.7781682,0.6497224,0.6801734,0.6497224,0.70012087,0.6497224,0.73554504,0.7052797700000001,0.12844581794543686,0.055557387945436965,0.07288842999999989
D-7_A-367,1.119445331432808,1.087393,1.1194453,0.8012438,1.1194453,0.79988253,1.1194453,0.88283396,0.8279867633333334,0.03205233143280806,0.2914585680994747,-0.2594062366666666
D-5_A-6,1.464625653304058,1.5324107,1.4646256,1.1110026,1.4646256,1.1904107,1.4646256,1.1601664,1.1538599,0.06778504669594199,0.310765753304058,-0.242980706608116
D-102_A-35,0.8715185040047191,0.87103575,0.8715185,0.80041635,0.8715185,0.8704985,0.8715185,0.8701025,0.8470057833333332,0.00048275400471908814,0.02451272067138588,-0.02402996666666679
D-127_A-338,0.8608360912327226,0.844449,0.8608361,0.87695,0.8608361,0.88281673,0.8608361,0.9052845,0.88835041,0.01638709123272264,0.02751431876727739,-0.011127227534554751
D-93_A-56,0.6829902454107296,0.61355245,0.68299025,0.5659267,0.68299025,0.5815782,0.68299025,0.5458306,0.5644451666666667,0.06943779541072959,0.11854507874406295,-0.04910728333333336
D-28_A-38,1.1186678632543512,1.1114887,1.1186678,1.0835143,1.1186678,1.0645535,1.1186678,1.1074809,1.0851829,0.007179163254351195,0.03348496325435124,-0.026305800000000046
D-154_A-97,0.6026622332125731,0.6829829,0.6026622,0.75142384,0.6026622,0.77541995,0.6026622,0.74527836,0.75737405,0.08032066678742689,0.15471181678742696,-0.07439115000000007
D-43_A-352,0.9160596559485092,0.90314406,0.9160597,0.9321115,0.9160597,0.90528905,0.9160597,0.9120898,0.9164967833333333,0.012915595948509218,0.0004371273848240431,0.012478468563685174
D-34_A-332,0.7572851045440615,0.84625566,0.7572851,0.8461591,0.7572851,0.8268961,0.7572851,0.81294763,0.8286676100000001,0.08897055545593846,0.0713825054559386,0.017588049999999855
D-3_A-353,0.98631945523565,0.9614531,0.9863195,0.97407544,0.9863195,1.0722414,0.9863195,1.0494981,1.0319383133333335,0.02486635523565006,0.04561885809768351,-0.02075250286203345
D-164_A-115,0.7589177877188208,0.6300459,0.7589178,0.63939965,0.7589178,0.6226056,0.7589178,0.6277255,0.62991025,0.12887188771882074,0.1290075377188208,-0.00013565000000004268
D-23_A-261,0.6482762912426335,0.70084804,0.64827627,0.64951456,0.64827627,0.6393324,0.64827627,0.73177147,0.6735394766666666,0.05257174875736648,0.025263185424033052,0.027308563333333424
D-42_A-38,0.795536538924136,0.71119344,0.7955365,0.7169056,0.7955365,0.80848956,0.7955365,0.7805947,0.7686632866666666,0.08434309892413605,0.026873252257469393,0.05746984666666666
D-3_A-17,1.3985641821805836,1.3623129,1.3985642,1.0552039,1.3985642,1.1687851,1.3985642,1.1697178,1.1312356,0.0362512821805836,0.26732858218058375,-0.23107730000000015
D-124_A-54,0.5727219336602017,0.62551343,0.57272196,0.6265919,0.57272196,0.5764378,0.57272196,0.5942582,0.5990959666666668,0.052791496339798294,0.026374033006465014,0.02641746333333328
D-5_A-274,0.9038300815013836,0.8815795,0.9038301,1.1390148,0.9038301,1.05321,0.9038301,0.9407041,1.0443096333333333,0.022250581501383593,0.1404795518319497,-0.11822897033056612
D-94_A-189,0.9668050039563844,0.8490591,0.966805,0.7810464,0.966805,0.7939178,0.966805,0.9415784,0.8388475333333334,0.1177459039563844,0.12795747062305096,-0.01021156666666656
D-156_A-336,1.0112684090823287,0.8964809,1.0112684,1.0627763,1.0112684,0.97820854,1.0112684,0.95156944,0.9975180933333334,0.11478750908232871,0.013750315748995323,0.10103719333333339
D-141_A-200,0.8181219895083061,0.8139217,0.81812197,0.7060212,0.81812197,0.80688024,0.81812197,0.7686516,0.76051768,0.004200289508306088,0.057604309508306084,-0.053404019999999996
D-113_A-209,0.8739053313125815,0.89074504,0.87390536,0.84880316,0.87390536,0.7827953,0.87390536,0.709551,0.7803831533333333,0.016839708687418464,0.09352217797924822,-0.07668246929182976
D-45_A-129,0.7678508970892893,0.7529494,0.7678509,0.632058,0.7678509,0.679662,0.7678509,0.62107563,0.64426521,0.01490149708928934,0.1235856870892893,-0.10868418999999996
D-102_A-172,0.5165498577666979,0.61541057,0.5165499,0.60074115,0.5165499,0.5757904,0.5165499,0.61863995,0.5983904999999999,0.09886071223330206,0.08184064223330201,0.017020070000000054
D-139_A-44,0.8554715608013707,0.82517636,0.85547155,0.8190317,0.85547155,0.7944119,0.85547155,0.75699973,0.7901477766666667,0.030295200801370603,0.06532378413470397,-0.03502858333333336
D-30_A-132,0.6804401497853914,0.6464646,0.6804401,0.69481146,0.6804401,0.5946443,0.6804401,0.62675035,0.63873537,0.03397554978539141,0.04170477978539133,-0.00772922999999992
D-100_A-316,0.6464259169779064,0.65975136,0.6464259,0.71835494,0.6464259,0.82107973,0.6464259,0.636858,0.72543089,0.013325443022093597,0.07900497302209364,-0.06567953000000004
D-136_A-287,0.5475786127689087,0.6388155,0.54757863,0.55723345,0.54757863,0.61809534,0.54757863,0.59433275,0.58988718,0.09123688723109125,0.04230856723109122,0.048928320000000025
D-28_A-147,0.8220015557188055,0.7644287,0.8220016,0.8162297,0.8220016,0.7934282,0.8220016,0.80968416,0.8064473533333333,0.05757285571880555,0.015554202385472227,0.04201865333333332
D-134_A-82,0.7660160721881314,0.75430495,0.76601607,0.75482595,0.76601607,0.67360985,0.76601607,0.7508315,0.7264224333333332,0.011711122188131418,0.03959363885479816,-0.027882516666666746
D-35_A-190,0.8154241749290609,0.7642788,0.8154242,0.8999951,0.8154242,0.8214389,0.8154242,0.8173038,0.8462459333333333,0.051145374929060905,0.03082175840427237,0.020323616524788535
D-25_A-204,0.545145137370339,0.70753175,0.54514515,0.72970665,0.54514515,0.6424444,0.54514515,0.6642852,0.6788120833333333,0.16238661262966103,0.13366694596299433,0.0287196666666667
D-47_A-190,0.6552035327126836,0.74622,0.6552035,0.8033725,0.6552035,0.7744949,0.6552035,0.71063054,0.7628326466666667,0.09101646728731638,0.10762911395398311,-0.01661264666666673
D-34_A-65,0.5843450829281309,0.6388929,0.5843451,0.57473934,0.5843451,0.61804855,0.5843451,0.58647746,0.59308845,0.054547817071869065,0.008743367071869068,0.04580445
D-164_A-113,0.6363654787486752,0.6124437,0.6363655,0.57049286,0.6363655,0.59928477,0.6363655,0.5920942,0.58729061,0.023921778748675182,0.04907486874867517,-0.02515308999999999
D-42_A-86,0.6513550652293224,0.72422636,0.6513551,0.70941496,0.6513551,0.6343051,0.6513551,0.655627,0.66644902,0.07287129477067755,0.015093954770677542,0.05777734000000001
D-167_A-138,0.6618431109567047,0.69603306,0.6618431,0.5843679,0.6618431,0.61319095,0.6618431,0.6451937,0.61425085,0.03418994904329531,0.04759226095670466,-0.013402311913409348
D-7_A-47,0.8152764559751542,0.8944811,0.81527644,0.8150127,0.81527644,0.8000195,0.81527644,0.8973701,0.8374674333333333,0.07920464402484584,0.022190977358179098,0.05701366666666674
D-94_A-66,0.6881059860249754,0.7247984,0.688106,0.68534243,0.688106,0.6550643,0.688106,0.71503794,0.6851482233333334,0.03669241397502454,0.002957762691642052,0.03373465128338249
D-30_A-126,0.6533842571750947,0.65427774,0.65338427,0.64821124,0.65338427,0.60068667,0.65338427,0.6106452,0.6198477033333333,0.0008934828249053117,0.03353655384176146,-0.03264307101685615
D-83_A-80,0.603385278618538,0.6554668,0.60338527,0.6902183,0.60338527,0.6974758,0.60338527,0.66003215,0.6825754166666668,0.05208152138146205,0.0791901380481288,-0.02710861666666675
D-140_A-166,0.6818551418701827,0.74206036,0.68185514,0.6308043,0.68185514,0.6859769,0.68185514,0.65158784,0.6561230133333332,0.06020521812981727,0.025732128536849475,0.0344730895929678
D-112_A-187,0.7215993151528943,0.7163074,0.72159934,0.6690302,0.72159934,0.710261,0.72159934,0.7043458,0.6945456666666666,0.005291915152894289,0.02705364848622771,-0.021761733333333422
D-86_A-190,0.6671376692519955,0.67554617,0.6671377,0.6423384,0.6671377,0.64299643,0.6671377,0.64952064,0.6449518233333333,0.008408500748004477,0.022185845918662128,-0.013777345170657651
D-110_A-101,0.7002189402453324,0.66745305,0.7002189,0.5396527,0.7002189,0.6095251,0.7002189,0.58376604,0.5776479466666666,0.032765890245332385,0.12257099357866574,-0.08980510333333336
D-83_A-151,0.6285285995098308,0.72192085,0.6285286,0.7956103,0.6285286,0.74362814,0.6285286,0.8101498,0.7831294133333334,0.09339225049016919,0.15460081382350266,-0.061208563333333466
D-158_A-141,0.8462974362955805,0.8287194,0.84629744,0.7596184,0.84629744,0.8153211,0.84629744,0.80261374,0.7925177466666667,0.017578036295580524,0.053779689628913774,-0.03620165333333325
D-23_A-1,1.063187734039674,1.0012416,1.0631877,1.0441713,1.0631877,1.0232422,1.0631877,1.0526935,1.0400356666666666,0.06194613403967408,0.023152067373007457,0.03879406666666663
D-84_A-29,0.927348493899702,1.0191723,0.9273485,0.9321033,0.9273485,0.8981212,0.9273485,0.8870537,0.9057594,0.09182380610029794,0.021589093899701983,0.07023471220059596
D-140_A-270,0.8572597376118214,0.8369978,0.85725975,0.8747145,0.85725975,0.82489717,0.85725975,0.857695,0.8524355566666667,0.02026193761182138,0.004824180945154688,0.015437756666666691
D-122_A-137,0.6081978066431856,0.611923,0.6081978,0.57492644,0.6081978,0.6050353,0.6081978,0.5972208,0.59239418,0.003725193356814427,0.015803626643185575,-0.012078433286371149
D-23_A-288,0.6118674564455017,0.6372833,0.6118674,0.57826865,0.6118674,0.6093431,0.6118674,0.6169481,0.60151995,0.02541584355449833,0.010347506445501642,0.015068337108996688
D-147_A-338,0.99505042287972,1.0018018,0.99505043,1.0040629,0.99505043,1.0521437,0.99505043,1.0480456,1.0347507333333335,0.0067513771202799555,0.03970031045361344,-0.032948933333333486
D-165_A-198,0.5544358821028977,0.68428147,0.5544359,0.55948615,0.5544359,0.56988,0.5544359,0.58183175,0.5703993,0.1298455878971022,0.015963417897102317,0.1138821699999999
D-109_A-340,1.0560505761614407,1.0764425,1.0560505,0.9181386,1.0560505,0.97247005,1.0560505,0.9849888,0.9585324833333333,0.020391923838559256,0.09751809282810742,-0.07712616898954816
D-154_A-112,0.6492481264657045,0.630493,0.6492481,0.6723598,0.6492481,0.64657366,0.6492481,0.6474738,0.6554690866666667,0.01875512646570454,0.006220960200962189,0.012534166264742352
D-84_A-85,0.6095739253190541,0.6292416,0.6095739,0.6423882,0.6095739,0.60887337,0.6095739,0.5889287,0.6133967566666666,0.01966767468094588,0.003822831347612521,0.015844843333333358
D-83_A-3,1.080012145421479,1.0954832,1.0800122,1.0351075,1.0800122,1.0870962,1.0800122,0.9850637,1.0357558,0.015471054578521048,0.04425634542147905,-0.028785290842958
D-124_A-132,0.5527176774285082,0.58018816,0.5527177,0.5520375,0.5527177,0.5463635,0.5527177,0.53759277,0.5453312566666667,0.02747048257149176,0.0073864207618414834,0.020084061809650278
D-83_A-195,0.7392556174856483,0.727093,0.7392556,0.7729051,0.7392556,0.7132523,0.7392556,0.724136,0.7367644666666666,0.012162617485648286,0.002491150818981658,0.009671466666666628
D-23_A-34,1.1097658526110208,1.0814627,1.1097659,1.1612117,1.1097659,1.0887489,1.1097659,1.1421726,1.1307110666666667,0.028303152611020677,0.020945214055645867,0.00735793855537481
D-87_A-316,0.712876122190609,0.61243,0.71287614,0.6499696,0.71287614,0.7097473,0.71287614,0.6645447,0.6747538666666667,0.100446122190609,0.03812225552394233,0.06232386666666667
D-22_A-284,0.6517437993185509,0.66979635,0.65174377,0.60697865,0.65174377,0.5816822,0.65174377,0.66339445,0.6173517666666667,0.018052550681449175,0.034392032651884175,-0.016339481970435
D-155_A-152,0.7784244643163019,0.7947778,0.77842444,0.70568633,0.77842444,0.721777,0.77842444,0.63004804,0.6858371233333335,0.016353335683698123,0.09258734098296839,-0.07623400529927027
D-22_A-1,0.956355831637925,0.9580889,0.9563558,0.9231912,0.9563558,0.9459059,0.9563558,1.0176474,0.9622481666666666,0.0017330683620749854,0.0058923350287415355,-0.00415926666666655
D-168_A-190,0.7116243984232936,0.76579744,0.7116244,0.62964296,0.7116244,0.68071634,0.7116244,0.6949903,0.6684498666666666,0.05417304157670644,0.043174531756627,0.010998509820079438
D-132_A-80,0.8265497445627777,0.6596068,0.82654977,0.70857525,0.82654977,0.6097723,0.82654977,0.62241507,0.6469208733333333,0.1669429445627777,0.1796288712294445,-0.012685926666666791
D-24_A-30,1.2301412506814873,1.1823387,1.2301413,1.2603743,1.2301413,1.2127187,1.2301413,1.2044662,1.2258530666666667,0.0478025506814872,0.004288184014820562,0.04351436666666664
D-127_A-168,0.6030043192110941,0.76588374,0.60300434,0.6230471,0.60300434,0.6726459,0.60300434,0.6520593,0.6492507666666666,0.16287942078890594,0.04624644745557249,0.11663297333333345
D-145_A-52,0.6345928513017939,0.6553445,0.63459283,0.606738,0.63459283,0.613292,0.63459283,0.6157502,0.6119267333333333,0.020751648698206115,0.02266611796846063,-0.0019144692702545152
D-117_A-30,0.914566917045872,0.8678748,0.91456693,0.87321234,0.91456693,0.84693044,0.91456693,0.85211396,0.8574189133333333,0.04669211704587206,0.0571480037125387,-0.010455886666666636
D-36_A-194,0.869520410786085,0.8422206,0.8695204,0.8721316,0.8695204,0.76897275,0.8695204,0.7474767,0.7961936833333333,0.02729981078608501,0.0733267274527517,-0.046026916666666695
D-36_A-209,0.9098632345662084,0.88179505,0.90986323,0.879213,0.90986323,0.99516916,0.90986323,0.8279382,0.9007734533333333,0.02806818456620841,0.009089781232875183,0.018978403333333227
D-100_A-18,1.1278186637147878,1.1353018,1.1278187,1.0435858,1.1278187,0.97705615,1.1278187,1.0839753,1.0348724166666667,0.007483136285212133,0.09294624704812104,-0.08546311076290891
